0.586;0.856;N;1.442
1.442;0.831;N;2.272
2.272;0.900;N;3.172
3.172;0.886;N;4.059
4.059;0.811;N;4.870
4.870;0.836;N;5.706
5.706;0.842;N;6.548
6.548;0.828;N;7.375
7.375;0.892;N;8.267
8.267;0.878;N;9.145
9.145;0.836;N;9.981
9.981;0.856;N;10.837
10.837;0.856;N;11.692
11.692;0.831;N;12.523
12.523;0.811;N;13.334
13.334;0.875;N;14.209
14.209;0.883;N;15.092
15.092;0.850;N;15.942
15.942;0.886;N;16.829
16.829;0.831;N;17.659
17.659;0.817;N;18.476
18.476;0.825;N;19.301
19.301;0.911;N;20.212
20.212;0.881;N;21.093
21.093;0.847;N;21.940
21.940;0.864;N;22.804
22.804;0.844;N;23.648
23.648;0.839;N;24.487
24.487;0.842;N;25.329
25.329;0.886;N;26.215
26.215;0.861;N;27.076
27.076;0.858;N;27.935
27.935;0.886;N;28.821
28.821;0.856;N;29.676
29.676;0.836;N;30.513
30.513;0.847;N;31.360
31.360;0.914;N;32.274
32.274;0.919;N;33.193
33.193;0.883;N;34.077
34.077;0.889;N;34.966
34.966;0.872;N;35.838
35.838;0.856;N;36.693
36.693;0.881;N;37.574
37.574;0.925;N;38.499
38.499;0.939;N;39.438
39.438;0.825;N;40.263
40.263;0.886;N;41.149
41.149;0.886;N;42.035
42.035;0.789;N;42.824
42.824;0.875;N;43.699
43.699;0.881;N;44.580
44.580;0.906;N;45.485
45.485;0.842;N;46.327
46.327;0.861;N;47.188
47.188;0.833;N;48.022
48.022;0.811;N;48.833
48.833;0.936;N;49.769
49.769;0.889;N;50.658
50.658;0.861;N;51.519
51.519;0.847;N;52.366
52.366;0.894;N;53.261
53.261;0.808;N;54.069
54.069;0.831;N;54.900
54.900;0.894;N;55.794
55.794;0.944;N;56.739
56.739;0.903;N;57.642
57.642;0.828;N;58.469
58.469;0.914;N;59.383
58.469;0.914;N;59.383
