0.089;0.819;N;0.908
0.908;0.833;N;1.742
1.742;0.842;N;2.583
2.583;0.828;N;3.411
3.411;0.844;N;4.256
4.256;0.831;N;5.086
5.086;0.844;N;5.931
5.931;0.842;N;6.773
6.773;0.831;N;7.603
7.603;0.844;N;8.448
8.448;0.842;N;9.289
9.289;0.814;N;10.103
10.103;0.839;N;10.942
10.942;0.833;N;11.776
11.776;0.850;N;12.626
12.626;0.836;N;13.462
13.462;0.822;N;14.284
14.284;0.853;N;15.137
15.137;0.853;N;15.990
15.990;0.814;N;16.804
16.804;0.847;N;17.651
17.651;0.831;N;18.481
18.481;0.844;N;19.326
19.326;0.836;N;20.162
20.162;0.811;N;20.973
20.973;0.847;N;21.820
21.820;0.839;N;22.659
22.659;0.825;N;23.484
23.484;0.833;N;24.318
24.318;0.828;N;25.146
25.146;0.847;N;25.993
25.993;0.819;N;26.812
26.812;0.822;N;27.635
27.635;0.844;N;28.479
28.479;0.833;N;29.312
29.312;0.825;N;30.138
30.138;0.847;N;30.985
30.985;0.828;N;31.813
31.813;0.847;N;32.660
32.660;0.825;N;33.485
33.485;0.819;N;34.304
34.304;0.861;N;35.166
35.166;0.842;N;36.007
36.007;0.822;N;36.829
36.829;0.850;N;37.680
37.680;0.825;N;38.505
38.505;0.856;N;39.360
39.360;0.831;N;40.191
40.191;0.836;N;41.027
41.027;0.864;N;41.891
41.891;0.833;N;42.724
42.724;0.817;N;43.541
43.541;0.839;N;44.380
44.380;0.825;N;45.205
45.205;0.814;N;46.019
46.019;0.817;N;46.836
46.836;0.819;N;47.655
47.655;0.839;N;48.494
48.494;0.831;N;49.325
49.325;0.539;A;49.863
49.863;0.978;N;50.841
50.841;0.861;N;51.702
51.702;0.861;N;52.564
52.564;0.856;N;53.419
53.419;0.853;N;54.272
54.272;0.878;N;55.150
55.150;0.856;N;56.005
56.005;0.819;N;56.825
56.825;0.828;N;57.653
57.653;0.856;N;58.508
58.508;0.836;N;59.344
58.508;0.836;N;59.344
