0.486;0.992;N;1.478
1.478;0.922;N;2.400
2.400;1.003;A;3.403
3.403;1.161;A;4.564
4.564;0.967;N;5.531
5.531;0.972;N;6.503
6.503;1.033;A;7.536
7.536;1.019;A;8.556
8.556;0.944;N;9.500
9.500;0.922;N;10.423
10.423;1.044;A;11.467
11.467;1.039;A;12.506
12.506;0.931;N;13.437
13.437;0.992;N;14.428
14.428;0.944;N;15.373
15.373;0.903;N;16.276
16.276;0.878;N;17.154
17.154;0.933;N;18.087
18.087;1.000;A;19.087
19.087;0.897;N;19.984
19.984;0.878;N;20.862
20.862;0.947;N;21.809
21.809;0.967;N;22.776
22.776;0.925;N;23.701
23.701;0.867;N;24.568
24.568;0.928;N;25.496
25.496;0.928;N;26.423
26.423;0.953;N;27.376
27.376;0.881;N;28.257
28.257;0.928;N;29.185
29.185;0.936;N;30.121
30.121;0.917;N;31.038
31.038;0.875;N;31.913
31.913;0.878;N;32.790
32.790;0.897;N;33.688
33.688;0.878;N;34.565
34.565;0.853;N;35.418
35.418;0.975;N;36.393
36.393;0.933;N;37.327
37.327;0.864;N;38.191
38.191;0.983;N;39.174
39.174;1.061;A;40.235
40.235;0.942;N;41.177
41.177;1.058;A;42.235
42.235;1.139;A;43.374
43.374;1.011;A;44.385
44.385;0.983;N;45.369
45.369;1.047;A;46.416
46.416;1.047;A;47.463
47.463;0.983;N;48.447
48.447;1.003;A;49.450
49.450;1.044;A;50.494
50.494;0.986;N;51.480
51.480;0.961;N;52.441
52.441;0.981;N;53.422
53.422;0.975;N;54.397
54.397;0.872;N;55.269
55.269;0.892;N;56.161
56.161;0.933;N;57.094
57.094;0.933;N;58.028
58.028;0.833;N;58.861
58.861;0.869;N;59.731
58.861;0.869;N;59.731
