0.514;1.144;A;1.658
1.658;1.067;A;2.725
2.725;1.000;A;3.725
3.725;1.050;A;4.775
4.775;1.081;A;5.856
5.856;1.158;A;7.014
7.014;1.006;A;8.020
8.020;1.053;A;9.073
9.073;1.097;A;10.170
10.170;1.028;A;11.198
11.198;0.931;N;12.128
12.128;0.967;N;13.095
13.095;1.069;A;14.165
14.165;1.022;A;15.187
15.187;0.892;N;16.079
16.079;1.053;A;17.131
17.131;1.200;A;18.331
18.331;1.092;A;19.423
19.423;0.978;N;20.401
20.401;1.114;A;21.515
21.515;1.075;A;22.590
22.590;0.294;A;22.884
22.884;0.633;N;23.518
23.518;0.536;A;24.054
24.054;1.119;A;25.173
25.173;1.125;A;26.298
26.298;1.047;A;27.346
27.346;1.019;A;28.365
28.365;1.058;A;29.424
29.424;1.144;A;30.568
30.568;1.097;A;31.665
31.665;0.994;N;32.660
32.660;1.047;A;33.707
33.707;1.042;A;34.749
34.749;1.053;A;35.802
35.802;1.014;A;36.816
36.816;1.031;A;37.846
37.846;1.033;A;38.880
38.880;1.067;A;39.946
39.946;0.928;N;40.874
40.874;0.978;N;41.852
41.852;1.136;A;42.988
42.988;1.042;A;44.030
44.030;0.914;N;44.944
44.944;0.994;N;45.938
45.938;1.053;A;46.991
46.991;1.081;A;48.072
48.072;0.992;N;49.063
49.063;1.017;A;50.080
50.080;1.058;A;51.138
51.138;1.053;A;52.191
52.191;0.944;N;53.136
53.136;1.108;A;54.244
54.244;1.139;A;55.383
55.383;1.086;A;56.469
56.469;0.978;N;57.447
57.447;1.003;A;58.450
58.450;1.006;A;59.456
58.450;1.006;A;59.456
