1.017;1.036;A;2.053
2.053;1.006;A;3.058
3.058;1.006;A;4.064
4.064;1.058;A;5.122
5.122;1.022;A;6.145
6.145;1.039;A;7.184
7.184;0.964;N;8.148
8.148;0.875;N;9.023
9.023;0.939;N;9.962
9.962;0.997;N;10.959
10.959;0.975;N;11.934
11.934;0.919;N;12.853
12.853;0.931;N;13.784
13.784;0.853;N;14.637
14.637;0.844;N;15.481
15.481;0.847;N;16.329
16.329;0.864;N;17.192
17.192;0.828;N;18.020
18.020;0.789;N;18.809
18.809;0.800;N;19.609
19.609;0.808;N;20.418
20.418;0.778;N;21.195
21.195;0.783;N;21.979
21.979;0.794;N;22.773
22.773;0.811;N;23.584
23.584;0.786;N;24.371
24.371;0.739;N;25.109
25.109;0.686;N;25.796
25.796;0.683;N;26.479
26.479;0.700;N;27.179
27.179;0.747;N;27.926
27.926;0.769;N;28.696
28.696;0.744;N;29.440
29.440;0.836;N;30.276
30.276;1.000;A;31.276
31.276;0.956;N;32.232
32.232;0.961;N;33.193
33.193;0.978;N;34.171
34.171;1.008;A;35.179
35.179;0.978;N;36.157
36.157;0.883;N;37.041
37.041;0.828;N;37.868
37.868;0.836;N;38.705
38.705;0.858;N;39.563
39.563;0.936;N;40.499
40.499;0.942;N;41.441
41.441;0.908;N;42.349
42.349;0.919;N;43.269
43.269;0.942;N;44.210
44.210;0.956;N;45.166
45.166;1.003;A;46.169
46.169;1.092;A;47.261
47.261;0.989;N;48.249
48.249;0.961;N;49.211
49.211;0.906;N;50.116
50.116;0.853;N;50.969
50.969;0.864;N;51.833
51.833;0.889;N;52.722
52.722;0.864;N;53.586
53.586;0.844;N;54.430
54.430;0.806;N;55.236
55.236;0.742;N;55.978
55.978;0.750;N;56.728
56.728;0.789;N;57.517
57.517;0.828;N;58.344
58.344;0.867;N;59.211
58.344;0.867;N;59.211
