0.256;0.814;N;1.069
1.069;0.814;N;1.883
1.883;0.789;N;2.672
2.672;0.789;N;3.461
3.461;0.789;N;4.250
4.250;0.817;N;5.067
5.067;0.653;N;5.720
5.720;0.994;N;6.714
6.714;0.844;N;7.559
7.559;0.811;N;8.370
8.370;0.792;N;9.162
9.162;0.769;N;9.931
9.931;0.842;N;10.773
10.773;0.853;N;11.626
11.626;0.822;N;12.448
12.448;0.828;N;13.276
13.276;0.822;N;14.098
14.098;0.794;N;14.892
14.892;0.797;N;15.690
15.690;0.792;N;16.481
16.481;0.822;N;17.304
17.304;0.869;N;18.173
18.173;0.822;N;18.995
18.995;0.786;N;19.781
19.781;0.792;N;20.573
20.573;0.775;N;21.348
21.348;0.786;N;22.134
22.134;0.814;N;22.948
22.948;0.814;N;23.762
23.762;0.828;N;24.590
24.590;0.844;N;25.435
25.435;0.806;N;26.240
26.240;0.775;N;27.015
27.015;0.800;N;27.815
27.815;0.789;N;28.604
28.604;0.858;N;29.462
29.462;0.842;N;30.304
30.304;0.825;N;31.129
31.129;0.803;N;31.932
31.932;0.836;N;32.768
32.768;0.792;N;33.560
33.560;0.789;N;34.349
34.349;0.819;N;35.168
35.168;0.847;N;36.016
36.016;0.878;N;36.893
36.893;0.822;N;37.716
37.716;0.778;N;38.493
38.493;0.803;N;39.296
39.296;0.811;N;40.107
40.107;0.800;N;40.907
40.907;0.833;N;41.741
41.741;0.831;N;42.571
42.571;0.825;N;43.396
43.396;0.811;N;44.208
44.208;0.789;N;44.997
44.997;0.781;N;45.777
45.777;0.808;N;46.585
46.585;0.842;N;47.427
47.427;0.833;N;48.261
48.261;0.831;N;49.091
49.091;0.806;N;49.897
49.897;0.778;N;50.675
50.675;0.797;N;51.472
51.472;0.781;N;52.252
52.252;0.794;N;53.047
53.047;0.853;N;53.900
53.900;0.847;N;54.747
54.747;0.822;N;55.569
55.569;0.786;N;56.355
56.355;0.783;N;57.139
57.139;0.789;N;57.928
57.928;0.814;N;58.742
58.742;0.811;N;59.553
58.742;0.811;N;59.553
