0.606;0.817;N;1.422
1.422;0.869;N;2.292
2.292;0.886;N;3.178
3.178;0.856;N;4.034
4.034;0.836;N;4.870
4.870;0.814;N;5.684
5.684;0.811;N;6.495
6.495;0.842;N;7.336
7.336;0.831;N;8.167
8.167;0.856;N;9.023
9.023;0.861;N;9.884
9.884;0.867;N;10.750
10.750;0.825;N;11.576
11.576;0.783;N;12.359
12.359;0.792;N;13.151
13.151;0.842;N;13.992
13.992;0.869;N;14.862
14.862;0.911;N;15.773
15.773;0.842;N;16.615
16.615;0.817;N;17.431
17.431;0.800;N;18.231
18.231;0.842;N;19.073
19.073;0.828;N;19.901
19.901;0.864;N;20.765
20.765;0.869;N;21.634
21.634;0.844;N;22.479
22.479;0.842;N;23.321
23.321;0.811;N;24.132
24.132;0.786;N;24.918
24.918;0.831;N;25.748
25.748;0.836;N;26.585
26.585;0.906;N;27.490
27.490;0.858;N;28.349
28.349;0.833;N;29.182
29.182;0.794;N;29.976
29.976;0.808;N;30.785
30.785;0.808;N;31.593
31.593;0.861;N;32.454
32.454;0.911;N;33.365
33.365;0.844;N;34.210
34.210;0.836;N;35.046
35.046;0.817;N;35.863
35.863;0.792;N;36.654
36.654;0.836;N;37.491
37.491;0.597;A;38.088
38.088;0.883;N;38.971
38.971;0.867;N;39.838
39.838;0.856;N;40.694
40.694;0.836;N;41.530
41.530;0.792;N;42.321
42.321;0.786;N;43.108
43.108;0.825;N;43.933
43.933;0.892;N;44.824
44.824;0.883;N;45.708
45.708;0.819;N;46.527
46.527;0.836;N;47.363
47.363;0.803;N;48.166
48.166;0.797;N;48.963
48.963;0.861;N;49.825
49.825;0.844;N;50.669
50.669;0.858;N;51.527
51.527;0.864;N;52.391
52.391;0.839;N;53.230
53.230;0.808;N;54.039
54.039;0.786;N;54.825
54.825;0.814;N;55.639
55.639;0.853;N;56.492
56.492;0.883;N;57.375
57.375;0.867;N;58.242
58.242;0.836;N;59.078
59.078;0.808;N;59.886
59.078;0.808;N;59.886
