0.300;0.647;N;0.947
0.947;0.653;N;1.600
1.600;0.658;N;2.258
2.258;0.608;N;2.867
2.867;0.656;N;3.522
3.522;0.653;N;4.175
4.175;0.672;N;4.847
4.847;0.658;N;5.506
5.506;0.669;N;6.175
6.175;0.667;N;6.842
6.842;0.678;N;7.520
7.520;0.678;N;8.198
8.198;0.689;N;8.887
8.887;0.697;N;9.584
9.584;0.697;N;10.281
10.281;0.692;N;10.973
10.973;0.689;N;11.662
11.662;0.678;N;12.339
12.339;0.708;N;13.048
13.048;0.697;N;13.745
13.745;0.694;N;14.440
14.440;0.675;N;15.115
15.115;0.703;N;15.817
15.817;0.694;N;16.512
16.512;0.692;N;17.204
17.204;0.664;N;17.867
17.867;0.731;N;18.598
18.598;0.683;N;19.281
19.281;0.661;N;19.943
19.943;0.672;N;20.615
20.615;0.703;N;21.318
21.318;0.681;N;21.998
21.998;0.681;N;22.679
22.679;0.633;N;23.312
23.312;0.669;N;23.982
23.982;0.672;N;24.654
24.654;0.658;N;25.312
25.312;0.656;N;25.968
25.968;0.661;N;26.629
26.629;0.683;N;27.312
27.312;0.669;N;27.982
27.982;0.667;N;28.649
28.649;0.656;N;29.304
29.304;0.700;N;30.004
30.004;0.686;N;30.690
30.690;0.683;N;31.374
31.374;0.689;N;32.063
32.063;0.697;N;32.760
32.760;0.700;N;33.460
33.460;0.694;N;34.154
34.154;0.717;N;34.871
34.871;0.708;N;35.579
35.579;0.700;N;36.279
36.279;0.694;N;36.974
36.974;0.714;N;37.688
37.688;0.703;N;38.391
38.391;0.694;N;39.085
39.085;0.686;N;39.771
39.771;0.700;N;40.471
40.471;0.694;N;41.166
41.166;0.689;N;41.855
41.855;0.703;N;42.558
42.558;0.708;N;43.266
43.266;0.694;N;43.960
43.960;0.694;N;44.655
44.655;0.697;N;45.352
45.352;0.703;N;46.055
46.055;0.711;N;46.766
46.766;0.703;N;47.469
47.469;0.683;N;48.152
48.152;0.703;N;48.855
48.855;0.706;N;49.561
49.561;0.703;N;50.263
50.263;0.708;N;50.972
50.972;0.728;N;51.700
51.700;0.725;N;52.425
52.425;0.711;N;53.136
53.136;0.681;N;53.816
53.816;0.756;N;54.572
54.572;0.708;N;55.280
55.280;0.722;N;56.003
56.003;0.708;N;56.711
56.711;0.728;N;57.439
57.439;0.675;N;58.114
58.114;0.719;N;58.833
58.833;0.711;N;59.544
58.833;0.711;N;59.544
