0.228;0.839;N;1.067
1.067;0.847;N;1.914
1.914;0.850;N;2.764
2.764;0.842;N;3.606
3.606;0.892;N;4.497
4.497;0.764;N;5.261
5.261;0.822;N;6.084
6.084;0.878;N;6.961
6.961;0.764;N;7.725
7.725;0.800;N;8.525
8.525;0.861;N;9.387
9.387;0.861;N;10.248
10.248;0.844;N;11.092
11.092;0.844;N;11.937
11.937;0.828;N;12.764
12.764;0.842;N;13.606
13.606;0.800;N;14.406
14.406;0.814;N;15.220
15.220;0.828;N;16.048
16.048;0.819;N;16.867
16.867;0.817;N;17.684
17.684;0.814;N;18.498
18.498;0.792;N;19.290
19.290;0.794;N;20.084
20.084;0.808;N;20.893
20.893;0.797;N;21.690
21.690;0.803;N;22.493
22.493;0.822;N;23.315
23.315;0.794;N;24.109
24.109;0.839;N;24.948
24.948;0.833;N;25.782
25.782;0.831;N;26.612
26.612;0.861;N;27.473
27.473;0.842;N;28.315
28.315;0.839;N;29.154
29.154;0.858;N;30.013
30.013;0.664;N;30.676
30.676;0.986;N;31.663
31.663;0.844;N;32.507
32.507;0.844;N;33.352
33.352;0.839;N;34.190
34.190;0.839;N;35.029
35.029;0.842;N;35.871
35.871;0.836;N;36.707
36.707;0.828;N;37.535
37.535;0.814;N;38.349
38.349;0.781;N;39.130
39.130;0.800;N;39.930
39.930;0.775;N;40.705
40.705;0.772;N;41.477
41.477;0.814;N;42.291
42.291;0.800;N;43.091
43.091;0.811;N;43.902
43.902;0.836;N;44.738
44.738;0.842;N;45.580
45.580;0.856;N;46.435
46.435;0.847;N;47.283
47.283;0.853;N;48.136
48.136;0.858;N;48.994
48.994;0.861;N;49.855
49.855;0.864;N;50.719
50.719;0.847;N;51.566
51.566;0.850;N;52.416
52.416;0.839;N;53.255
53.255;0.839;N;54.094
54.094;0.883;N;54.978
54.978;0.775;N;55.753
55.753;0.847;N;56.600
56.600;0.819;N;57.419
57.419;0.839;N;58.258
58.258;0.858;N;59.117
59.117;0.833;N;59.950
59.117;0.833;N;59.950
