0.247;0.761;N;1.008
1.008;0.742;N;1.750
1.750;0.731;N;2.481
2.481;0.717;N;3.197
3.197;0.731;N;3.928
3.928;0.739;N;4.667
4.667;0.722;N;5.389
5.389;0.758;N;6.148
6.148;0.742;N;6.889
6.889;0.722;N;7.611
7.611;0.719;N;8.331
8.331;0.714;N;9.045
9.045;0.722;N;9.767
9.767;0.725;N;10.492
10.492;0.731;N;11.223
11.223;0.758;N;11.981
11.981;0.750;N;12.731
12.731;0.753;N;13.484
13.484;0.761;N;14.245
14.245;0.758;N;15.003
15.003;0.761;N;15.765
15.765;0.733;N;16.498
16.498;0.742;N;17.240
17.240;0.739;N;17.979
17.979;0.758;N;18.737
18.737;0.758;N;19.495
19.495;0.717;N;20.212
20.212;0.728;N;20.940
20.940;0.697;N;21.637
21.637;0.692;N;22.329
22.329;0.692;N;23.021
23.021;0.694;N;23.715
23.715;0.717;N;24.432
24.432;0.753;N;25.184
25.184;0.767;N;25.951
25.951;0.750;N;26.701
26.701;0.758;N;27.460
27.460;0.792;N;28.251
28.251;0.781;N;29.032
29.032;0.778;N;29.810
29.810;0.756;N;30.565
30.565;0.750;N;31.315
31.315;0.756;N;32.071
32.071;0.761;N;32.832
32.832;0.758;N;33.590
33.590;0.778;N;34.368
34.368;0.789;N;35.157
35.157;0.778;N;35.935
35.935;0.794;N;36.729
36.729;0.806;N;37.535
37.535;0.783;N;38.318
38.318;0.767;N;39.085
39.085;0.764;N;39.849
39.849;0.775;N;40.624
40.624;0.739;N;41.363
41.363;0.769;N;42.133
42.133;0.781;N;42.913
42.913;0.758;N;43.671
43.671;0.767;N;44.438
44.438;0.792;N;45.230
45.230;0.836;N;46.066
46.066;0.828;N;46.894
46.894;0.822;N;47.716
47.716;0.797;N;48.513
48.513;0.769;N;49.283
49.283;0.778;N;50.061
50.061;0.753;N;50.813
50.813;0.781;N;51.594
51.594;0.808;N;52.402
52.402;0.789;N;53.191
53.191;0.772;N;53.964
53.964;0.769;N;54.733
54.733;0.806;N;55.539
55.539;0.806;N;56.344
56.344;0.808;N;57.153
57.153;0.761;N;57.914
57.914;0.767;N;58.680
58.680;0.792;N;59.472
58.680;0.792;N;59.472
