0.117;0.811;N;0.928
0.928;0.533;A;1.461
1.461;0.661;N;2.122
2.122;0.597;A;2.720
2.720;0.356;A;3.075
3.075;0.808;N;3.884
3.884;0.533;A;4.417
4.417;0.678;N;5.095
5.095;0.600;N;5.695
5.695;0.389;A;6.084
6.084;0.761;N;6.845
6.845;0.617;N;7.461
7.461;0.592;A;8.053
8.053;0.358;A;8.412
8.412;0.817;N;9.228
9.228;0.594;A;9.823
9.823;0.578;A;10.400
10.400;0.594;A;10.995
10.995;0.603;N;11.598
11.598;0.594;A;12.192
12.192;0.367;A;12.559
12.559;0.803;N;13.362
13.362;0.436;A;13.798
13.798;0.739;N;14.537
14.537;0.611;N;15.148
15.148;0.400;A;15.548
15.548;0.467;A;16.015
16.015;0.817;N;16.831
16.831;0.581;A;17.412
17.412;0.586;A;17.998
17.998;0.600;N;18.598
18.598;0.586;A;19.184
19.184;0.581;A;19.765
19.765;0.583;A;20.348
20.348;0.458;A;20.807
20.807;0.653;N;21.459
21.459;0.597;A;22.057
22.057;0.367;A;22.423
22.423;0.803;N;23.226
23.226;0.583;A;23.809
23.809;0.583;A;24.393
24.393;0.381;A;24.773
24.773;0.797;N;25.571
25.571;0.581;A;26.151
26.151;0.569;A;26.721
26.721;0.581;A;27.301
27.301;0.472;A;27.774
27.774;0.667;N;28.440
28.440;0.367;A;28.807
28.807;0.811;N;29.618
29.618;0.464;A;30.082
30.082;0.675;N;30.757
30.757;0.583;A;31.340
31.340;0.369;A;31.710
31.710;0.811;N;32.521
32.521;0.531;A;33.052
33.052;0.622;N;33.674
33.674;0.572;A;34.246
34.246;0.375;A;34.621
34.621;0.797;N;35.418
35.418;0.547;A;35.966
35.966;0.619;N;36.585
36.585;0.578;A;37.163
37.163;0.558;A;37.721
37.721;0.497;A;38.218
38.218;0.658;N;38.877
38.877;0.569;A;39.446
39.446;0.367;A;39.813
39.813;0.761;N;40.574
40.574;0.556;A;41.130
41.130;0.575;A;41.705
41.705;0.575;A;42.280
42.280;0.575;A;42.855
42.855;0.519;A;43.374
43.374;0.286;A;43.660
43.660;0.889;N;44.549
44.549;0.403;A;44.952
44.952;0.764;N;45.716
45.716;0.569;A;46.285
46.285;0.567;A;46.852
46.852;0.558;A;47.411
47.411;0.564;A;47.974
47.974;0.400;A;48.374
48.374;0.739;N;49.113
49.113;0.581;A;49.694
49.694;0.558;A;50.252
50.252;0.361;A;50.613
50.613;0.761;N;51.375
51.375;0.575;A;51.950
51.950;0.583;A;52.533
52.533;0.564;A;53.097
53.097;0.567;A;53.664
53.664;0.389;A;54.053
54.053;0.731;N;54.783
54.783;0.567;A;55.350
55.350;0.578;A;55.928
55.928;0.517;A;56.444
56.444;0.614;N;57.058
57.058;0.575;A;57.633
57.633;0.350;A;57.983
57.983;0.783;N;58.767
58.767;0.586;A;59.353
59.353;0.567;A;59.919
59.353;0.567;A;59.919
