0.494;0.972;N;1.467
1.467;1.000;A;2.467
2.467;0.956;N;3.422
3.422;0.978;N;4.400
4.400;0.986;N;5.386
5.386;0.997;N;6.384
6.384;0.997;N;7.381
7.381;1.028;A;8.409
8.409;1.022;A;9.431
9.431;1.000;A;10.431
10.431;1.033;A;11.464
11.464;0.975;N;12.439
12.439;0.992;N;13.431
13.431;1.019;A;14.451
14.451;0.989;N;15.440
15.440;0.994;N;16.434
16.434;1.008;A;17.442
17.442;1.003;A;18.445
18.445;1.000;A;19.445
19.445;0.992;N;20.437
20.437;0.989;N;21.426
21.426;0.972;N;22.398
22.398;0.969;N;23.368
23.368;0.972;N;24.340
24.340;0.983;N;25.323
25.323;0.972;N;26.296
26.296;0.964;N;27.260
27.260;1.003;A;28.262
28.262;0.978;N;29.240
29.240;0.964;N;30.204
30.204;1.011;A;31.215
31.215;0.986;N;32.201
32.201;0.989;N;33.190
33.190;1.006;A;34.196
34.196;1.000;A;35.196
35.196;1.019;A;36.216
36.216;1.039;A;37.255
37.255;1.025;A;38.280
38.280;1.044;A;39.324
39.324;1.039;A;40.363
40.363;1.039;A;41.402
41.402;1.050;A;42.452
42.452;1.028;A;43.480
43.480;1.031;A;44.510
44.510;1.047;A;45.558
45.558;1.003;A;46.560
46.560;1.019;A;47.580
47.580;1.019;A;48.599
48.599;0.997;N;49.597
49.597;0.972;N;50.569
50.569;0.972;N;51.541
51.541;0.964;N;52.505
52.505;0.994;N;53.500
53.500;0.986;N;54.486
54.486;0.981;N;55.466
55.466;1.022;A;56.489
56.489;1.006;A;57.494
57.494;1.019;A;58.514
58.514;1.031;A;59.544
58.514;1.031;A;59.544
