0.317;0.922;N;1.239
1.239;0.636;N;1.875
1.875;0.561;A;2.436
2.436;0.389;A;2.825
2.825;0.744;N;3.570
3.570;0.592;A;4.161
4.161;0.656;N;4.817
4.817;0.431;A;5.247
5.247;0.628;N;5.875
5.875;0.419;A;6.295
6.295;0.325;A;6.620
6.620;0.417;A;7.036
7.036;0.397;A;7.434
7.434;0.367;A;7.800
7.800;0.389;A;8.189
8.189;0.539;A;8.728
8.728;0.572;A;9.300
9.300;0.364;A;9.664
9.664;0.692;N;10.356
10.356;0.778;N;11.134
11.134;0.672;N;11.806
11.806;0.850;N;12.656
12.656;0.506;A;13.162
13.162;0.378;A;13.540
13.540;0.619;N;14.159
14.159;0.458;A;14.617
14.617;0.519;A;15.137
15.137;0.597;A;15.734
15.734;0.403;A;16.137
16.137;0.656;N;16.792
16.792;0.472;A;17.265
17.265;0.647;N;17.912
17.912;0.772;N;18.684
18.684;0.644;N;19.329
19.329;0.931;N;20.259
20.259;0.858;N;21.118
21.118;0.453;A;21.570
21.570;0.367;A;21.937
21.937;0.753;N;22.690
22.690;0.442;A;23.132
23.132;0.636;N;23.768
23.768;0.931;N;24.698
24.698;0.658;N;25.357
25.357;0.500;A;25.857
25.857;0.386;A;26.243
26.243;0.664;N;26.907
26.907;0.778;N;27.685
27.685;0.603;N;28.287
28.287;0.911;N;29.199
29.199;0.925;N;30.124
30.124;0.697;N;30.821
30.821;0.728;N;31.549
31.549;0.861;N;32.410
32.410;0.569;A;32.979
32.979;0.447;A;33.427
33.427;0.717;N;34.143
34.143;0.694;N;34.838
34.838;0.636;N;35.474
35.474;0.656;N;36.129
36.129;0.575;A;36.704
36.704;0.950;N;37.655
37.655;0.658;N;38.313
38.313;0.661;N;38.974
38.974;0.761;N;39.735
39.735;0.833;N;40.569
40.569;0.547;A;41.116
41.116;0.389;A;41.505
41.505;0.878;N;42.383
42.383;0.533;A;42.916
42.916;0.542;A;43.458
43.458;0.833;N;44.291
44.291;0.392;A;44.683
44.683;0.653;N;45.335
45.335;0.814;N;46.149
46.149;0.406;A;46.555
46.555;0.319;A;46.874
46.874;0.325;A;47.199
47.199;0.828;N;48.027
48.027;0.433;A;48.461
48.461;0.608;N;49.069
49.069;2.178;A;51.247
51.247;0.578;A;51.825
51.825;0.747;N;52.572
52.572;0.569;A;53.141
53.141;0.397;A;53.539
53.539;0.375;A;53.914
53.914;0.969;N;54.883
54.883;0.425;A;55.308
55.308;0.569;A;55.878
55.878;0.539;A;56.417
56.417;0.444;A;56.861
56.861;0.356;A;57.217
57.217;0.353;A;57.569
57.569;0.522;A;58.092
58.092;0.381;A;58.472
58.472;0.344;A;58.817
58.817;0.336;A;59.153
59.153;0.358;A;59.511
59.153;0.358;A;59.511
