0.483;0.708;N;1.192
1.192;0.756;N;1.947
1.947;0.606;N;2.553
2.553;0.789;N;3.342
3.342;0.650;N;3.992
3.992;0.550;A;4.542
4.542;0.958;N;5.500
5.500;0.753;N;6.253
6.253;0.719;N;6.973
6.973;0.625;N;7.598
7.598;0.653;N;8.250
8.250;0.672;N;8.923
8.923;0.758;N;9.681
9.681;0.911;N;10.592
10.592;0.864;N;11.456
11.456;0.675;N;12.131
12.131;0.661;N;12.792
12.792;0.711;N;13.503
13.503;0.397;A;13.901
13.901;0.642;N;14.542
14.542;0.714;N;15.256
15.256;0.583;A;15.840
15.840;0.644;N;16.484
16.484;0.508;A;16.992
16.992;0.800;N;17.792
17.792;0.683;N;18.476
18.476;0.556;A;19.031
19.031;0.647;N;19.679
19.679;0.706;N;20.384
20.384;0.806;N;21.190
21.190;0.572;A;21.762
21.762;0.700;N;22.462
22.462;0.644;N;23.107
23.107;0.586;A;23.693
23.693;0.425;A;24.118
24.118;0.706;N;24.823
24.823;0.542;A;25.365
25.365;0.647;N;26.012
26.012;0.814;N;26.826
26.826;1.014;A;27.840
27.840;0.722;N;28.562
28.562;0.706;N;29.268
29.268;0.694;N;29.962
29.962;0.756;N;30.718
30.718;0.714;N;31.432
31.432;0.483;A;31.915
31.915;0.906;N;32.821
32.821;0.575;A;33.396
33.396;0.681;N;34.077
34.077;0.561;A;34.638
34.638;0.656;N;35.293
35.293;0.661;N;35.954
35.954;0.817;N;36.771
36.771;0.911;N;37.682
37.682;0.694;N;38.377
38.377;0.614;N;38.991
38.991;0.911;N;39.902
39.902;0.739;N;40.641
40.641;0.697;N;41.338
41.338;0.411;A;41.749
41.749;0.631;N;42.380
42.380;0.636;N;43.016
43.016;0.614;N;43.630
43.630;0.567;A;44.196
44.196;0.711;N;44.908
44.908;0.711;N;45.619
45.619;0.450;A;46.069
46.069;0.678;N;46.747
46.747;0.636;N;47.383
47.383;0.636;N;48.019
48.019;0.428;A;48.447
48.447;0.278;A;48.724
48.724;0.692;N;49.416
49.416;0.508;A;49.925
49.925;0.842;N;50.766
50.766;0.467;A;51.233
51.233;0.700;N;51.933
51.933;0.678;N;52.611
52.611;0.419;A;53.030
53.030;0.625;N;53.655
53.655;0.808;N;54.464
54.464;0.650;N;55.114
55.114;0.625;N;55.739
55.739;0.614;N;56.353
56.353;0.869;N;57.222
57.222;0.894;N;58.117
58.117;0.725;N;58.842
58.842;0.664;N;59.506
59.506;0.431;A;59.936
59.506;0.431;A;59.936
