0.383;0.525;A;0.908
0.908;0.528;A;1.436
1.436;0.558;A;1.995
1.995;0.547;A;2.542
2.542;0.547;A;3.089
3.089;0.544;A;3.634
3.634;0.519;A;4.153
4.153;0.519;A;4.672
4.672;0.517;A;5.189
5.189;0.519;A;5.709
5.709;0.503;A;6.211
6.211;0.511;A;6.723
6.723;0.519;A;7.242
7.242;0.536;A;7.778
7.778;0.567;A;8.345
8.345;0.581;A;8.925
8.925;0.556;A;9.481
9.481;0.572;A;10.053
10.053;0.511;A;10.564
10.564;0.506;A;11.070
11.070;0.506;A;11.576
11.576;0.517;A;12.092
12.092;0.503;A;12.595
12.595;0.528;A;13.123
13.123;0.556;A;13.678
13.678;0.558;A;14.237
14.237;0.550;A;14.787
14.787;0.539;A;15.326
15.326;0.519;A;15.845
15.845;0.517;A;16.362
16.362;0.536;A;16.898
16.898;0.525;A;17.423
17.423;0.467;A;17.890
17.890;0.569;A;18.459
18.459;0.517;A;18.976
18.976;0.542;A;19.518
19.518;0.567;A;20.084
20.084;0.544;A;20.629
20.629;0.567;A;21.195
21.195;0.556;A;21.751
21.751;0.561;A;22.312
22.312;0.519;A;22.832
22.832;0.514;A;23.346
23.346;0.500;A;23.846
23.846;0.508;A;24.354
24.354;0.533;A;24.887
24.887;0.442;A;25.329
25.329;0.308;A;25.637
25.637;0.925;N;26.562
26.562;0.544;A;27.107
27.107;0.553;A;27.660
27.660;0.533;A;28.193
28.193;0.519;A;28.712
28.712;0.461;A;29.174
29.174;0.364;A;29.537
29.537;0.711;N;30.249
30.249;0.519;A;30.768
30.768;0.531;A;31.299
31.299;0.542;A;31.840
31.840;0.542;A;32.382
32.382;0.550;A;32.932
32.932;0.581;A;33.513
33.513;0.550;A;34.063
34.063;0.522;A;34.585
34.585;0.506;A;35.091
35.091;0.497;A;35.588
35.588;0.497;A;36.085
36.085;0.511;A;36.596
36.596;0.500;A;37.096
37.096;0.536;A;37.632
37.632;0.550;A;38.182
38.182;0.572;A;38.755
38.755;0.558;A;39.313
39.313;0.539;A;39.852
39.852;0.514;A;40.366
40.366;0.508;A;40.874
40.874;0.514;A;41.388
41.388;0.372;A;41.760
41.760;0.675;N;42.435
42.435;0.536;A;42.971
42.971;0.539;A;43.510
43.510;0.547;A;44.058
44.058;0.547;A;44.605
44.605;0.558;A;45.163
45.163;0.533;A;45.697
45.697;0.550;A;46.247
46.247;0.481;A;46.727
46.727;0.547;A;47.274
47.274;0.489;A;47.763
47.763;0.503;A;48.266
48.266;0.503;A;48.769
48.769;0.522;A;49.291
49.291;0.547;A;49.838
49.838;0.564;A;50.402
50.402;0.547;A;50.950
50.950;0.392;A;51.341
51.341;0.689;N;52.030
52.030;0.511;A;52.541
52.541;0.511;A;53.052
53.052;0.497;A;53.550
53.550;0.497;A;54.047
54.047;0.311;A;54.358
54.358;0.728;N;55.086
55.086;0.539;A;55.625
55.625;0.556;A;56.180
56.180;0.533;A;56.714
56.714;0.536;A;57.250
57.250;0.553;A;57.803
57.803;0.561;A;58.364
58.364;0.511;A;58.875
58.875;0.500;A;59.375
59.375;0.492;A;59.867
59.375;0.492;A;59.867
