0.103;0.822;N;0.925
0.925;0.256;A;1.181
1.181;0.911;N;2.092
2.092;0.336;A;2.428
2.428;0.819;N;3.247
3.247;1.139;A;4.386
4.386;0.278;A;4.664
4.664;0.869;N;5.534
5.534;0.281;A;5.814
5.814;0.806;N;6.620
6.620;0.261;A;6.881
6.881;0.733;N;7.614
7.614;1.300;A;8.914
8.914;0.233;A;9.148
9.148;0.831;N;9.978
9.978;0.264;A;10.242
10.242;0.767;N;11.009
11.009;1.128;A;12.137
12.137;0.289;A;12.426
12.426;0.775;N;13.201
13.201;0.281;A;13.481
13.481;0.789;N;14.270
14.270;1.136;A;15.406
15.406;0.356;A;15.762
15.762;0.853;N;16.615
16.615;0.236;A;16.851
16.851;0.728;N;17.579
17.579;0.344;A;17.923
17.923;0.767;N;18.690
18.690;0.275;A;18.965
18.965;0.731;N;19.695
19.695;1.158;A;20.854
20.854;1.156;A;22.009
22.009;0.281;A;22.290
22.290;0.756;N;23.046
23.046;0.333;A;23.379
23.379;0.725;N;24.104
24.104;1.067;A;25.171
25.171;0.417;A;25.587
25.587;0.536;A;26.123
26.123;0.250;A;26.373
26.373;1.117;A;27.490
27.490;1.169;A;28.660
28.660;1.119;A;29.779
29.779;1.133;A;30.913
30.913;1.136;A;32.049
32.049;1.256;A;33.304
33.304;1.089;A;34.393
34.393;1.097;A;35.491
35.491;1.122;A;36.613
36.613;0.275;A;36.888
36.888;0.814;N;37.702
37.702;1.067;A;38.768
38.768;1.236;A;40.005
40.005;1.075;A;41.080
41.080;1.072;A;42.152
42.152;1.083;A;43.235
43.235;1.153;A;44.388
44.388;1.058;A;45.447
45.447;1.128;A;46.574
46.574;0.358;A;46.933
46.933;0.761;N;47.694
47.694;0.294;A;47.988
47.988;0.711;N;48.699
48.699;0.319;A;49.019
49.019;0.842;N;49.861
49.861;0.300;A;50.161
50.161;0.742;N;50.902
50.902;1.108;A;52.011
52.011;0.403;A;52.414
52.414;0.736;N;53.150
53.150;0.278;A;53.427
53.427;0.686;N;54.114
54.114;0.353;A;54.466
54.466;0.656;N;55.122
55.122;0.358;A;55.480
55.480;0.756;N;56.236
56.236;0.364;A;56.600
56.600;0.714;N;57.314
57.314;0.367;A;57.680
57.680;0.719;N;58.400
58.400;0.350;A;58.750
58.750;0.753;N;59.503
59.503;0.275;A;59.778
59.503;0.275;A;59.778
