0.081;0.203;A;0.283
0.283;0.772;N;1.056
1.056;0.211;A;1.267
1.267;0.758;N;2.025
2.025;0.208;A;2.233
2.233;0.794;N;3.028
3.028;0.219;A;3.247
3.247;0.733;N;3.981
3.981;0.206;A;4.186
4.186;0.911;N;5.097
5.097;0.933;N;6.031
6.031;0.781;N;6.811
6.811;0.222;A;7.034
7.034;0.819;N;7.853
7.853;0.214;A;8.067
8.067;0.758;N;8.825
8.825;0.208;A;9.034
9.034;0.772;N;9.806
9.806;0.214;A;10.020
10.020;0.717;N;10.737
10.737;0.206;A;10.942
10.942;0.500;A;11.442
11.442;0.219;A;11.662
11.662;0.961;N;12.623
12.623;0.200;A;12.823
12.823;0.806;N;13.628
13.628;0.219;A;13.848
13.848;0.836;N;14.684
14.684;0.217;A;14.901
14.901;0.814;N;15.715
15.715;0.200;A;15.915
15.915;0.906;N;16.820
16.820;0.206;A;17.026
17.026;0.811;N;17.837
17.837;0.200;A;18.037
18.037;0.903;N;18.940
18.940;0.231;A;19.170
19.170;0.900;N;20.070
20.070;0.214;A;20.284
20.284;0.903;N;21.187
21.187;0.206;A;21.393
21.393;0.828;N;22.220
22.220;0.200;A;22.420
22.420;0.828;N;23.248
23.248;0.217;A;23.465
23.465;0.825;N;24.290
24.290;0.208;A;24.498
24.498;0.864;N;25.362
25.362;0.222;A;25.585
25.585;0.853;N;26.437
26.437;0.231;A;26.668
26.668;0.844;N;27.512
27.512;0.203;A;27.715
27.715;0.806;N;28.521
28.521;0.200;A;28.721
28.721;0.819;N;29.540
29.540;0.211;A;29.751
29.751;0.506;A;30.257
30.257;0.336;A;30.593
30.593;1.050;A;31.643
31.643;0.211;A;31.854
31.854;0.814;N;32.668
32.668;0.203;A;32.871
32.871;0.775;N;33.646
33.646;0.211;A;33.857
33.857;0.731;N;34.588
34.588;0.203;A;34.790
34.790;0.753;N;35.543
35.543;0.208;A;35.752
35.752;0.828;N;36.579
36.579;0.228;A;36.807
36.807;0.931;N;37.738
37.738;0.203;A;37.941
37.941;0.983;N;38.924
38.924;0.211;A;39.135
39.135;0.892;N;40.027
40.027;0.203;A;40.230
40.230;1.053;A;41.282
41.282;0.831;N;42.113
42.113;0.211;A;42.324
42.324;0.881;N;43.205
43.205;0.225;A;43.430
43.430;0.894;N;44.324
44.324;0.211;A;44.535
44.535;0.867;N;45.402
45.402;0.203;A;45.605
45.605;0.861;N;46.466
46.466;0.211;A;46.677
46.677;0.828;N;47.505
47.505;0.206;A;47.711
47.711;0.833;N;48.544
48.544;0.203;A;48.747
48.747;0.883;N;49.630
49.630;0.225;A;49.855
49.855;0.881;N;50.736
50.736;0.217;A;50.952
50.952;0.781;N;51.733
51.733;0.214;A;51.947
51.947;0.797;N;52.744
52.744;0.206;A;52.950
52.950;0.803;N;53.752
53.752;0.222;A;53.975
53.975;0.853;N;54.828
54.828;0.219;A;55.047
55.047;1.086;A;56.133
56.133;0.886;N;57.019
57.019;0.208;A;57.228
57.228;0.789;N;58.017
58.017;0.200;A;58.217
58.217;0.797;N;59.014
59.014;0.217;A;59.231
59.014;0.217;A;59.231
