0.081;0.725;N;0.806
0.806;0.819;N;1.625
1.625;0.881;N;2.506
2.506;0.892;N;3.397
3.397;0.872;N;4.270
4.270;0.836;N;5.106
5.106;0.825;N;5.931
5.931;0.822;N;6.753
6.753;0.853;N;7.606
7.606;0.867;N;8.473
8.473;0.872;N;9.345
9.345;0.872;N;10.217
10.217;0.861;N;11.078
11.078;0.825;N;11.903
11.903;0.811;N;12.714
12.714;0.833;N;13.548
13.548;0.861;N;14.409
14.409;0.844;N;15.253
15.253;0.914;N;16.167
16.167;0.853;N;17.020
17.020;0.828;N;17.848
17.848;0.844;N;18.693
18.693;0.839;N;19.531
19.531;0.844;N;20.376
20.376;0.875;N;21.251
21.251;0.869;N;22.120
22.120;0.858;N;22.979
22.979;0.825;N;23.804
23.804;0.817;N;24.621
24.621;0.822;N;25.443
25.443;0.889;N;26.332
26.332;0.886;N;27.218
27.218;0.858;N;28.076
28.076;0.853;N;28.929
28.929;0.825;N;29.754
29.754;0.833;N;30.588
30.588;0.836;N;31.424
31.424;0.861;N;32.285
32.285;0.869;N;33.154
33.154;0.892;N;34.046
34.046;0.850;N;34.896
34.896;0.814;N;35.710
35.710;0.822;N;36.532
36.532;0.825;N;37.357
37.357;0.875;N;38.232
38.232;0.894;N;39.127
39.127;0.872;N;39.999
39.999;0.847;N;40.846
40.846;0.844;N;41.691
41.691;0.825;N;42.516
42.516;0.819;N;43.335
43.335;0.850;N;44.185
44.185;0.875;N;45.060
45.060;0.881;N;45.941
45.941;0.869;N;46.811
46.811;0.817;N;47.627
47.627;0.814;N;48.441
48.441;0.850;N;49.291
49.291;0.867;N;50.158
50.158;0.878;N;51.036
51.036;0.867;N;51.902
51.902;0.856;N;52.758
52.758;0.836;N;53.594
53.594;0.833;N;54.428
54.428;0.825;N;55.253
55.253;0.831;N;56.083
56.083;0.894;N;56.978
56.978;0.886;N;57.864
57.864;0.853;N;58.717
58.717;0.825;N;59.542
58.717;0.825;N;59.542
