0.636;0.658;N;1.295
1.295;0.681;N;1.975
1.975;0.633;N;2.608
2.608;0.678;N;3.286
3.286;0.756;N;4.042
4.042;0.739;N;4.781
4.781;0.686;N;5.467
5.467;0.661;N;6.128
6.128;0.572;A;6.700
6.700;0.575;A;7.275
7.275;0.617;N;7.892
7.892;0.619;N;8.512
8.512;0.642;N;9.153
9.153;0.744;N;9.898
9.898;0.669;N;10.567
10.567;0.669;N;11.237
11.237;0.692;N;11.928
11.928;0.658;N;12.587
12.587;0.661;N;13.248
13.248;0.617;N;13.865
13.865;0.622;N;14.487
14.487;0.664;N;15.151
15.151;0.669;N;15.820
15.820;0.661;N;16.481
16.481;0.675;N;17.156
17.156;0.658;N;17.815
17.815;0.644;N;18.459
18.459;0.622;N;19.081
19.081;0.658;N;19.740
19.740;0.672;N;20.412
20.412;0.658;N;21.070
21.070;0.675;N;21.745
21.745;0.711;N;22.457
22.457;0.728;N;23.184
23.184;0.667;N;23.851
23.851;0.653;N;24.504
24.504;0.675;N;25.179
25.179;0.642;N;25.821
25.821;0.628;N;26.448
26.448;0.653;N;27.101
27.101;0.697;N;27.799
27.799;0.669;N;28.468
28.468;0.681;N;29.149
29.149;0.661;N;29.810
29.810;0.633;N;30.443
30.443;0.631;N;31.074
31.074;0.642;N;31.715
31.715;0.656;N;32.371
32.371;0.639;N;33.010
33.010;0.636;N;33.646
33.646;0.661;N;34.307
34.307;0.664;N;34.971
34.971;0.653;N;35.624
35.624;0.653;N;36.277
36.277;0.644;N;36.921
36.921;0.619;N;37.541
37.541;0.644;N;38.185
38.185;0.669;N;38.855
38.855;0.689;N;39.543
39.543;0.686;N;40.230
40.230;0.722;N;40.952
40.952;0.706;N;41.657
41.657;0.675;N;42.333
42.333;0.650;N;42.983
42.983;0.669;N;43.652
43.652;0.669;N;44.321
44.321;0.658;N;44.980
44.980;0.664;N;45.644
45.644;0.703;N;46.347
46.347;0.714;N;47.061
47.061;0.667;N;47.727
47.727;0.692;N;48.419
48.419;0.683;N;49.102
49.102;0.661;N;49.763
49.763;0.608;N;50.372
50.372;0.633;N;51.005
51.005;0.681;N;51.686
51.686;0.683;N;52.369
52.369;0.675;N;53.044
53.044;0.619;N;53.664
53.664;0.592;A;54.255
54.255;0.594;A;54.850
54.850;0.572;A;55.422
55.422;0.594;A;56.016
56.016;0.656;N;56.672
56.672;0.675;N;57.347
57.347;0.697;N;58.044
58.044;0.669;N;58.714
58.714;0.675;N;59.389
58.714;0.675;N;59.389
