0.653;0.617;N;1.270
1.270;0.442;A;1.711
1.711;0.894;N;2.606
2.606;0.883;N;3.489
3.489;0.519;A;4.009
4.009;1.044;A;5.053
5.053;0.719;N;5.772
5.772;0.814;N;6.586
6.586;0.450;A;7.036
7.036;0.853;N;7.889
7.889;0.661;N;8.550
8.550;1.283;A;9.834
9.834;0.756;N;10.589
10.589;0.919;N;11.509
11.509;1.000;A;12.509
12.509;0.972;N;13.481
13.481;0.703;N;14.184
14.184;0.731;N;14.915
14.915;0.506;A;15.420
15.420;0.867;N;16.287
16.287;0.694;N;16.981
16.981;0.700;N;17.681
17.681;0.444;A;18.126
18.126;1.025;A;19.151
19.151;0.933;N;20.084
20.084;0.822;N;20.907
20.907;0.489;A;21.395
21.395;1.067;A;22.462
22.462;0.639;N;23.101
23.101;0.678;N;23.779
23.779;0.753;N;24.532
24.532;1.194;A;25.726
25.726;0.744;N;26.471
26.471;0.753;N;27.223
27.223;0.881;N;28.104
28.104;0.756;N;28.860
28.860;0.742;N;29.601
29.601;0.483;A;30.085
30.085;0.861;N;30.946
30.946;0.717;N;31.663
31.663;0.819;N;32.482
32.482;0.478;A;32.960
32.960;0.825;N;33.785
33.785;0.675;N;34.460
34.460;0.978;N;35.438
35.438;0.786;N;36.224
36.224;0.494;A;36.718
36.718;0.814;N;37.532
37.532;0.667;N;38.199
38.199;0.728;N;38.927
38.927;0.681;N;39.607
39.607;0.831;N;40.438
40.438;0.722;N;41.160
41.160;0.453;A;41.613
41.613;1.022;A;42.635
42.635;0.644;N;43.280
43.280;0.744;N;44.024
44.024;0.697;N;44.722
44.722;1.261;A;45.983
45.983;1.078;A;47.061
47.061;0.753;N;47.813
47.813;0.639;N;48.452
48.452;0.708;N;49.161
49.161;0.633;N;49.794
49.794;0.819;N;50.613
50.613;0.719;N;51.333
51.333;0.814;N;52.147
52.147;0.869;N;53.016
53.016;0.542;A;53.558
53.558;1.033;A;54.591
54.591;0.642;N;55.233
55.233;0.775;N;56.008
56.008;0.414;A;56.422
56.422;0.989;N;57.411
57.411;0.717;N;58.128
58.128;0.922;N;59.050
59.050;0.686;N;59.736
59.050;0.686;N;59.736
