0.264;0.778;N;1.042
1.042;0.792;N;1.833
1.833;0.683;N;2.517
2.517;0.839;N;3.356
3.356;0.800;N;4.156
4.156;0.822;N;4.978
4.978;0.817;N;5.795
5.795;0.731;N;6.525
6.525;0.858;N;7.384
7.384;0.822;N;8.206
8.206;0.697;N;8.903
8.903;0.917;N;9.820
9.820;0.864;N;10.684
10.684;0.769;N;11.453
11.453;0.822;N;12.276
12.276;0.792;N;13.067
13.067;0.794;N;13.862
13.862;0.719;N;14.581
14.581;0.933;N;15.515
15.515;0.892;N;16.406
16.406;0.839;N;17.245
17.245;0.803;N;18.048
18.048;0.814;N;18.862
18.862;0.711;N;19.573
19.573;0.831;N;20.404
20.404;0.775;N;21.179
21.179;0.792;N;21.970
21.970;0.847;N;22.818
22.818;0.778;N;23.596
23.596;0.783;N;24.379
24.379;0.781;N;25.159
25.159;0.697;N;25.857
25.857;0.864;N;26.721
26.721;0.867;N;27.587
27.587;0.775;N;28.362
28.362;0.886;N;29.249
29.249;0.742;N;29.990
29.990;0.808;N;30.799
30.799;0.786;N;31.585
31.585;0.792;N;32.376
32.376;0.742;N;33.118
33.118;0.922;N;34.040
34.040;0.853;N;34.893
34.893;0.758;N;35.652
35.652;0.844;N;36.496
36.496;0.783;N;37.280
37.280;0.742;N;38.021
38.021;0.800;N;38.821
38.821;0.808;N;39.630
39.630;0.831;N;40.460
40.460;0.875;N;41.335
41.335;0.753;N;42.088
42.088;0.794;N;42.883
42.883;0.792;N;43.674
43.674;0.703;N;44.377
44.377;0.869;N;45.247
45.247;0.828;N;46.074
46.074;0.800;N;46.874
46.874;0.797;N;47.672
47.672;0.742;N;48.413
48.413;0.850;N;49.263
49.263;0.769;N;50.033
50.033;0.717;N;50.750
50.750;0.886;N;51.636
51.636;0.800;N;52.436
52.436;0.814;N;53.250
53.250;0.783;N;54.033
54.033;0.767;N;54.800
54.800;0.800;N;55.600
55.600;0.781;N;56.380
56.380;0.728;N;57.108
57.108;0.931;N;58.039
58.039;0.811;N;58.850
58.850;0.797;N;59.647
58.850;0.797;N;59.647
