0.719;1.247;A;1.967
1.967;1.183;A;3.150
3.150;1.203;A;4.353
4.353;1.214;A;5.567
5.567;1.264;A;6.831
6.831;1.228;A;8.059
8.059;1.169;A;9.228
9.228;1.214;A;10.442
10.442;1.144;A;11.587
11.587;1.217;A;12.803
12.803;1.175;A;13.978
13.978;1.225;A;15.203
15.203;1.167;A;16.370
16.370;1.247;A;17.617
17.617;1.192;A;18.809
18.809;1.233;A;20.043
20.043;1.203;A;21.245
21.245;1.220;A;22.465
22.465;1.189;A;23.654
23.654;1.214;A;24.868
24.868;1.164;A;26.032
26.032;1.217;A;27.248
27.248;1.183;A;28.432
28.432;1.225;A;29.657
29.657;1.183;A;30.840
30.840;1.197;A;32.038
32.038;1.206;A;33.243
33.243;1.206;A;34.449
34.449;1.183;A;35.632
35.632;1.178;A;36.810
36.810;1.208;A;38.018
38.018;1.192;A;39.210
39.210;1.189;A;40.399
40.399;1.261;A;41.660
41.660;1.214;A;42.874
42.874;1.242;A;44.116
44.116;1.250;A;45.366
45.366;1.256;A;46.622
46.622;1.203;A;47.824
47.824;1.247;A;49.072
49.072;1.220;A;50.291
50.291;1.247;A;51.538
51.538;1.236;A;52.775
52.775;1.203;A;53.977
53.977;1.258;A;55.236
55.236;1.247;A;56.483
56.483;1.261;A;57.744
57.744;1.250;A;58.994
57.744;1.250;A;58.994
